-31.173230897519993,-48.61938861379947,-76.62999358682582,-70.17011339070072,-18.53468066216206,31.069085043439156,49.68948525954534,36.901523402606195,1.2242067771190952,-24.106031867508666,-7.482797889857758,31.697591533557198,51.17367201659751,40.68495918239442,29.83745991398995,37.81416975622275,47.739044819176655,42.31180343523121,26.84203079692938,23.126960955367387,38.41687960332625,56.217530865879766,58.62483702530534,45.66844983324919,28.59756550020616,15.749331500871527,8.654581577461977,2.309131201382499,-11.738388608047687,-31.029573056462368,-42.75003154777088,-45.371616956958384,-41.54112108641255,-37.80331891103092,-28.020527425174787,-7.9953676974269925,5.668036368898762,5.455980303024107,0.747093445152122,4.525619538542327,22.804684433701997,51.57892517529483,71.73167204211752,62.027308252229474,39.015162153819105,36.436646962450425,51.964544076531446,53.37300362667839,38.36546469891668,22.91487958137475,10.502657480129573,9.434757352982281,19.400823435156642,29.303963736268575,25.101020283625914,9.465788663614605,-3.3388649726602226,-22.042317433237276,-57.78200260767282,-90.6778854418838,-82.65355292113723,-38.35128706196292,-2.7062761387641134,1.2070467356057881,-22.757518329168253,-48.529296680530464,-46.95149983214372,-20.7244156977896,-0.6852982861760417,-8.083477341109353,-19.473805255957732,-3.0371063746811244,29.44384749553729,48.56944813577472,41.16928202403907,24.078047229855503,20.363631170874466,23.286249568232687,20.21361005373146,12.942172825222556,3.203937091783446,-9.021841916593687,-14.395834711185318,-1.2543179046236048,19.605901768091265,25.43505962338416,10.749278845721943,-2.0986705068491385,4.010295690017605,27.362605527811347,55.76820297337836,65.35887450406575,38.732991884462976,-2.1846153825612094,-10.628850905164306,24.22482153543892,65.37504806562444,82.70508633466206,76.49257793852877,56.44896815078811,36.40986792552113,30.432415146579075,32.51330201896896,30.09641965069813,20.608261872105672,15.96502466592297,31.817915139913268,55.92710129082452,67.14803325871034,58.40364351931289,34.69272564905076,2.568549917187052,-33.005341006369605,-54.703910858880654,-37.89247020420466,4.487590531825979,24.803243977442687,10.065082622710998,-15.041931033929758,-29.162682876458835,-26.462078706683005,-9.380890794442777,5.7903073406399495,-3.0982007193204484,-30.92232286321856,-53.76781567902435,-60.168636537860515,-55.570099338956155,-50.25892419807489,-48.106721583072535,-45.328314185428894,-49.09004131853305,-61.45734051421441,-58.32187874345871,-35.56762885326024,-15.586900670940212,-3.048288288562067,14.880589599075284,41.914973756463205,73.52429107820828,94.49003161436312,87.23090103730941,58.51076503546488,32.166873058383594,16.715884510424914,7.152495827722047,0.5498518439335986,-2.6452526706785813,-11.038043033435782,-24.918825360053315,-27.771334502809687,-17.55706301604345,-11.179216172334593,-22.135870092931793,-43.825689318881,-52.87470786830835,-31.746947889334386,8.393520251187178,34.35490579320168,34.532415114457606,26.233150078365657,30.815450787449343,55.14756146214493,80.10412717041204,86.25742355984822,83.51299351478055,84.40052424680204,82.05864883412933,77.43202393752591,77.46880898958243,77.94870257539858,73.43962769875469,70.86300005379663,80.82401055460402,84.62548945559107,55.465809839223766,6.430339275297952,-41.932950691556705,-75.59994629654776,-79.37689941338789,-56.94353947286787,-43.09184289038312,-56.88472523469173,-71.27652788115738,-59.74370278201238,-33.97621204212555,-24.023001898915854,-33.71953465574842,-40.59621474286604,-39.07858284865842,-46.63543628646326,-58.20319782988772,-41.98839855399572,-8.082706724778012,8.05525159251658,4.243853910543499,-5.610140962813426,-15.46404423621439,-17.203552340946143,-9.38466814967778,0.7645286633229966,3.5071324402722572,-12.88183785082443,-37.69704383676471,-58.712632110845355,-80.89614487950257,-86.2204079090154,-54.06158035830696,-11.846997522849808,2.7097751965512784,-9.982824793027389,-29.568566785119618,-43.36632671681852,-40.47680788858466,-25.9103259869673,-16.348252897377456,-12.834587358144699,-6.769456194776318,-1.9837172523248834,-12.675544296228123,-31.472842979638486,-36.64365839859405,-29.793369209851136,-21.930115839364444,-8.83164024581721,8.57608745684084,14.405530356573788,-3.868359692073407,-42.82444294943681,-70.3146870290435,-61.949712879603865,-44.33742557655868,-46.905616509261456,-57.01253765324339,-54.27433195900414,-47.35237383996039,-54.51814334028169,-68.14731632669456,-57.88582035077437,-17.424933236970283,22.402119604143994,17.711685884024398,-48.066848907717514,-124.62778000014305,-142.83621016502175,-98.48730525523519,-46.503091491123904,-32.59637973011156,-45.65732872944318,-40.18552287186932,-6.018711298773045,27.124561871643152,29.41651665684164,-0.9320332194146714,-35.72351570235561,-43.39007930346496,-28.00493808007755,-14.821060957139576,-15.711581887197623,-16.514720170660723,-3.114146734374414,2.1320105071903934,-16.643036545580905,-47.513752056629635,-63.77671311936731,-42.259865974679045,8.074379751288621,45.239152234178746,37.77033946820693,4.652336320885144,1.5398169625604021,38.67730835493141,69.28532259093008,68.43079043161141,51.788966492703395,37.13991166871676,28.468911576126327,25.61670365744306,35.71854766762867,55.17576319142694,65.51655373393768,60.005867535879005,54.96814159176712,65.27259135476568,81.48937159599592,86.38573247543366,76.80782696962609,62.58102057321522,49.974418992085,36.68166711239075,22.287807231462935,14.106611666827112,19.582532712277597,30.803317996344624,37.69306060722102,37.19680854501524,25.34645789678154,4.780511359200416,-14.794406968940464,-28.21436028457847,-33.257103948044765,-25.08915300215296,-6.01965413997604,6.511281785081213,3.014130078877384,-4.064892938144499,0.5419071108147197,21.798835644085862,51.382397424622276,73.94020779387259,82.00883335954514,81.60746300188413,84.6603238817447,89.56732481260167,77.90404616227974,49.21650924757742,21.988207735080675,14.374026648033478,32.855694504900555,66.43543252452922,94.86938051372043,103.39218135746592,94.85792565351676,82.76037931140641,65.4202802375424,35.59965999175711,14.73651436596107,20.174801964466482,26.380537779486243,8.39403549900366,-14.680151009633713,-9.799793626084806,26.08453956180057,78.10452787831677,121.39132960954785,134.27180646913288,122.53185221122183,110.97415485946982,106.55459450125329,93.03599742768795,74.82556119652885,63.260445732498376,50.08574437630737,20.716354919794426,-23.084076054761333,-49.721203796299115,-35.66273646869353,5.744095777948049,36.97086635508871,30.324094219714922,-5.804782083124219,-42.94627047031486,-61.038549509604856,-57.540997613377485,-37.49634484554263,-9.520669071706346,16.306425093675543,30.933679121025524,30.03927333525395,19.42461593834374,3.559357754284277,-8.6001444107952,-2.378054781313228,19.226442958346496,33.70813426102035,28.73494848093323,3.4605345604741933,-35.684218686871034,-61.71534849607637,-52.873706588289096,-24.35765540963672,-14.311249037858598,-37.401543406518314,-64.88520730062586,-66.11391889659804,-50.66790670641632,-42.53329160424191,-46.435202950619825,-45.92969491180988,-29.733067559684724,-14.606573124248603,-19.15800744374437,-37.80629121525482,-49.49703926878729,-53.78054084079269,-59.909191102136205,-71.09850923790871,-89.77645113608568,-109.44296014071776,-109.06456522288359,-77.91416810594923,-41.26248240933214,-27.491242568565717,-32.4066025059623,-36.63495858011957,-33.35708742957592,-29.68098799077591,-27.315127574263354,-18.458279204626596,-3.863074343204793,14.35829888948356,27.63513322344456,31.637045827528716,35.99434794200857,38.15223272902729,36.34820030244562,34.24612040603179,29.413265472797764,12.608513044027172,-13.943115006383149,-35.98087714532859,-49.188162314915246,-51.57647504929988,-34.45075708655419,1.432956016486726,22.795033192840243,0.7876680203659429,-37.35592273942577,-50.621651255783476,-32.8407784078373,-5.590048357578005,-2.6445725071972186,-37.07108116863961,-82.43123710219064,-95.44245696538724,-63.85513702385765,-21.49727738501606,-7.473128651006467,-27.177145278019843,-43.785447504330264,-22.112394174722397,17.30012201048902,25.107177108668836,-10.817279159847466,-61.31031402769668,-93.13564332649977,-93.35823285547016,-72.94974870799787,-49.76119424420105,-36.92492158312576,-43.31573246950094,-63.79833048554014,-72.91451713626736,-54.830938566023406,-28.23871293904981,-18.354478442667023,-19.10143378846185,-18.383715159177402,-17.42235595052277,-9.047567263411239,4.897669929229956,3.7235397606932925,-8.954016812290382,0.923912134525622,34.338369026121434,56.91960622450797,52.92539190338324,40.12106154551684,37.44182464354712,36.258645131885004,24.61051763075053,15.236359805384003,11.60303574975238,6.30505742908425,4.510226904651456,6.439937756683915,7.294376672133402,0.7949984231321783,-15.68935851213505,-27.186895681994837,-23.56777043246624,-19.479000830823846,-28.359694531296697,-32.73524446741382,-12.278483579087746,18.507173319034578,33.161675427795934,23.00212857740628,-2.075609934314393,-11.978071405462218,11.898534284787566,42.92202414661529,49.646437454600274,35.26010762158872,22.98193353664726,31.55292674199202,55.310020490088434,64.5476109024623,48.933577176427406,24.73177205275857,8.387043817662686,-4.465106832141011,-22.698800996628307,-34.18057666690873,-26.169289758264387,-2.7782569280995113,21.546996431808118,29.14470979757852,15.209226217194443,0.1787100335819203,6.290938190570573,28.66489511080395,50.89894166560131,58.712803817709236,49.274267155875016,40.14261876698453,55.30999968148248,97.2873542262563,141.74662419788817,158.91854881528184,137.05370831052636,87.81334133938915,42.17468519780072,25.330293620097123,23.202028629999273,11.282083554267402,-8.428999498216388,-15.048354785243529,-1.789808548943493,10.469173544596462,-2.554967841512736,-28.518981784834686,-36.54770031260623,-17.947052063677006,7.541672595374856,17.443274231608633,15.125206715240688,12.901938339575622,16.848967397532427,26.224726597422315,34.104647165310034,30.973849844641713,22.720140171707083,28.60343496453831,53.20155049369542,69.74285720524773,61.25738904117893,49.641390582220126,50.269660838100975,50.186273855459554,41.81136492246511,22.724719281200258,-2.7875327593157713,-19.52545902923715,-21.118324994318282,-19.259278921192067,-20.777708296126335,-11.16954802316325,4.188496976708648,-14.267163226146824,-62.645663180757055,-91.34060381290837,-74.81669293551832,-34.836811318520056,-3.8465786871052097,7.141125255494628,-1.2114052317426858,-8.249435701774512,12.023884101638433,35.82069262933504,19.438009696985016,-21.04401179828559,-36.60245358174907,-17.868338515540295,2.5235372280692125,-5.4735336285830485,-34.14210508947047,-59.25160935205091,-72.35404683472238,-75.38662960207273,-66.72442556382363,-44.811228508395665,-28.531225179375994,-30.48603745238427,-37.07619856812856,-40.64968892506744,-44.79948323897283,-44.90210648090251,-31.196642493714048,-3.5682147903009778,19.760478365191187,22.188014870592305,10.043723850842524,5.819550460697424,18.211633151746824,33.24053375330169,30.734573926511235,11.836315851034284,-6.145451421743808,-8.64849834192543,9.324604332407038,30.194279337320935,21.446609469489136,-27.194635701968306,-82.65854844943424,-104.57017597746294,-93.21725578602118,-62.42112921691548,-25.25551180942153,-6.849323351931951,-21.724736026317576,-54.89377305672209,-70.2455329419131,-64.6847963355658,-63.06214495686793,-73.48599572306084,-82.96815006554424,-69.04236162018462,-32.95157503005808,-8.672409760055226,-15.4545604969636,-32.51751300761324,-36.63824547124826,-17.95966897487676,20.14648624799183,45.234068616719846,30.474350461789896,-2.8846506117527175,-15.739706621204386,0.8105281751488493,18.466896979676854,13.523461195844467,-6.2352645643703255,-26.32722497326723,-40.72256993311843,-39.25371372614663,-29.80671422828407,-28.81737086952269,-25.36660492745849,-10.632339584726699,-1.9926418641747567,-10.30315837718722,-24.722438959631617,-27.66012361656738,-7.305318172823792,24.44518067779325,47.77950214369037,52.8287742279668,40.19995866174903,22.550573370681906,13.318306833672851,16.417220156578527,26.3688913661813,40.111379755895584,45.86806423659883,30.337222729353645,1.0231500164698506,-22.745760898616506,-31.651951557015742,-31.25891388841444,-31.36815613684731,-37.49746044676483,-44.25011870577794,-48.520204006076064,-57.01153033577038,-67.65093702532158,-77.21395187714317,-77.82266587078513,-64.45453424314178,-45.521242442627525,-28.616030098753836,-15.920630734693097,-11.725036628612662,-19.49557915524161,-20.899913951616956,-5.269809246740807,8.449962226905248,11.926616961836237,15.504151316106155,22.886987491247574,33.95385834462583,46.6838660210594,52.81960100629173,43.81963070156384,24.761911108294946,14.922066683426493,23.72135705094629,29.5153624476797,13.518017888762824,-8.43357375726903,-19.14468766705638,-22.411139801545875,-22.260521632021565,-13.36653430174786,-5.070907872148163,-8.621066546302753,-16.00986788341147,-16.688402989799354,-9.425797456553605,0.9210688777067174,0.5991635446759773,-18.783094191792376,-32.5439020240108,-18.014612616763,14.882938219863268,44.3443133955556,54.84382321980977,53.991712069149145,64.82476418756684,91.36910421088568,113.9214995629772,119.71310407057099,112.70803838460365,101.285526975141,90.68770395684454,76.76364068166475,65.38021468326296,64.90991185249419,62.60333406621709,38.615375948713385,-4.654856072817427,-36.098340328719026,-36.641139870760085,-14.909090921708078,8.190513919218342,21.340269924215285,28.524995303427758,30.976340011330137,27.284411512452596,17.59770895976045,5.499400683669758,-3.268264547577754,-0.5827889910787525,21.29701562363948,45.903363920089916,48.131579827042806,36.87175627018835,36.79446386539003,56.53684193087983,84.02722694333605,101.45791081571745,95.39186878448673,59.26700355268892,11.150876637994946,-17.445287388685728,-13.879114955717847,10.950788185360341,34.954719704176696,45.780425185332284,39.163401583665106,20.106984854065402,3.7048481863836034,-1.104659636641951,-1.748169958825229,-4.320975344966587,3.5418467004130596,21.218449705115457,28.73136093105109,13.467210641290162,-11.868482934842897,-22.078142979202706,-15.467499230640705,-9.787190362569921,-16.47030544542762,-35.589002624888245,-46.150764394416264,-35.213086486252486,-22.699058152628595,-26.284334498753985,-32.51823337236816,-13.134321886635638,29.373435864500184,62.58883030206826,65.34073186031779,54.014831510543324,59.04141080349634,85.38954354420224,104.73166166496532,92.86423438146664,58.39377005089512,30.51128276694389,20.39711730339691,19.001309745135224,13.594815002136361,2.6983662668716843,1.5094012346911834,11.085182072481198,14.718615321644492,-8.657180153318365,-51.148142259481055,-68.93794118135806,-45.605492020956206,-12.151618602742825,6.555306625577938,15.404402892663802,20.213335114480024,14.671725191490205,1.8882289120327596,-1.1421118610781953,-1.0082912482366655,-15.691298567794119,-27.972908247501067,-27.494274056214536,-26.779599538654516,-25.247233969465917,-18.713405786406245,-21.050554794951918,-48.68744279856533,-89.33023406098043,-107.84260864297283,-94.86737649813706,-72.70332340103313,-54.79033700861597,-50.0319131939546,-60.03752319627035,-69.3765242153905,-67.60174500656473,-52.448832160954616,-31.847388526852722,-15.629496072461626,4.907153257361398,24.936591914183854,26.45717872010612,10.41894574342224,-4.214897571354416,0.9691490100890707,22.93178083166472,37.88484396990451,35.75861335768351,22.200535040874964,5.42115363360368,-1.4036925650986296,3.5940827758076304,15.993246304010498,31.30621014085667,37.66490811742486,22.214233099707958,-1.5098008973259787,0.509650941948075,31.51087292611603,57.3030268311452,46.905499480936236,15.400514631557154,4.293585919265967,14.596215453576958,23.853356046461382,19.467614682846566,-7.162102667585871,-42.11521318559262,-52.12440632191182,-35.919095045222974,-22.319656513937222,-26.453018426165745,-38.26138171346031,-42.07046687172343,-33.4733800821617,-12.602700094069634,14.580512107769186,24.623365796347244,9.267219682089856,-4.202609271732635,14.821503714266798,62.3762484808767,103.3537544530704,106.41559364937106,76.28515040730451,42.86967784580713,30.181462885686106,31.033808926838862,25.05222305828174,12.621482313501595,3.2481371846428315,0.5934608488463351,-10.277106887610756,-37.50081977031457,-62.08809506506589,-53.63312359540056,-25.185665879459673,-17.159845641493273,-28.62233697756845,-46.93333846214463,-68.59791735351926,-79.04877643212058,-79.74854080399649,-91.37285562209871,-112.79656927382744,-123.3592409724478,-115.20795744134301,-103.99919603305428,-104.10759839740606,-113.20372941044661,-128.20199860778413,-130.56022217957312,-106.76713427495058,-81.82413856598086,-83.02246225208836,-102.14070501397813,-107.08270725334066,-78.16300461358666,-34.329015457833606,-6.763462779876588,3.5508060196435096,8.186905387904604,11.563115929189884,23.5408412158016,39.71470710541779,33.69131933031571,1.3176515368416142,-29.023507045981965,-42.486412001678346,-56.337658018738615,-65.4868961285035,-48.99035863248479,-28.699151982153612,-28.814020740186233,-38.13735565051583,-53.38346269584838,-80.35120129604975,-104.1713761559283,-107.98171748895973,-94.78968124498645,-80.02150188926484,-71.09904766169787,-70.81375312133045,-76.35007452753564,-76.85509786260761,-77.20071996384188,-81.1788161627721,-72.86345599887181,-42.70153404464941,-4.059403934302315,21.652622340912327,19.988941474800775,-13.40990072116183,-53.76631650544449,-63.568704738275635,-40.70259571980097,-6.847447897035556,21.205721744893243,35.052048202103435,35.24306479354037,36.96823986799403,49.62013637514549,60.511548306432374,49.26678828814244,21.84504963327577,10.368269692721801,27.62789581160756,45.60174119824845,41.13722272612956,26.308190738096314,14.305946592778225,7.810571090821739,3.220328078313041,-6.879808303973542,-17.40674376521373,-17.976204892960897,-5.005584479541974,14.933812662640717,16.28546576158199,-5.554140775955219,-13.071197242154868,15.475260858153945,45.766595698819295,46.47671516757743,27.36040214256623,8.357931964367157,4.18327009881034,20.729047683921163,45.27938176568577,45.93729409228905,16.267194623587876,-14.930581794399663,-19.37519075326302,7.4957179217523,41.14313379850709,55.75475297884845,51.89157710612692,53.054943913760155,73.32420335445441,98.82626441283728,103.50173962085819,73.15422385615024,28.12222860253817,8.55309164366043,38.29685466957443,86.62377951595029,98.0581244016276,75.13585264782634,63.276711355384165,73.0266505162597,81.04605982507701,75.53820270167644,62.43577123753059,57.26177261998197,64.29863559464795,66.25657474583113,58.345240795823706,58.99949857487051,73.66495349916093,80.34460882549082,63.97774461146699,33.46706729018699,11.000799489117723,12.774013441915193,24.796419232996794,20.40861185771914,-3.5348706873888647,-20.23324799188512,-17.365085142642876,-7.534891671270941,0.5609199718119469,7.5485787140460285,17.350849682955616,23.07312760989593,14.594176428012595,3.825909050859713,12.4010440957361,43.33388046024781,70.92802586724824,68.83141262040823,50.566378699870505,48.36110483003058,65.37817915625516,72.93471338211491,63.1472476891965,61.83019221899092,80.52173041978934,93.32241978127097,77.33631985138885,43.41094698762699,11.166635624728281,1.9301804789880819,23.219456871333463,50.91694508735552,59.79963515689602,45.65035596599394,27.86665772813673,24.022399688339394,31.332712467008736,45.99063773950728,62.106573798444984,63.972512292693864,44.119602811458435,22.08565910529398,18.620329217184235,22.629982379445593,7.1610921723160885,-29.901940584777755,-52.78594850267599,-36.153379003883934,5.44534580626158,36.76625722773863,47.91380301291223,55.74868691244561,72.15067571375921,94.77446484959114,116.35070050872991,133.33444086664397,140.4275628575792,135.88483930446216,117.96200562185128,88.56657904375213,60.94093500645077,50.9931228428558,54.10856950379316,46.626154130337405,20.04969114493274,4.197027663540198,17.533352096588604,35.85696051683908,42.00648975275573,44.319688285517344,48.30985791997805,50.10613934051057,38.937224952840936,16.012040809675305,-1.587795507482457,0.24278114042769744,11.90995855655771,15.014745309228632,10.162461062229198,12.741480727884767,37.63208101161795,70.99367301401679,82.12803969938685,57.547318264924975,20.325545554326844,4.295721361007245,9.495976744989614,19.35760301084584,26.579859855227493,22.336574098722927,4.287977897887071,-16.068920842747783,-34.800745823334125,-53.17878635896635,-62.08808993341193,-66.77221793870883,-77.34246842110244,-89.66004790187529,-92.98450707288593,-90.88949972497052,-99.90883056705654,-115.51752061264008,-130.52867231167536,-145.05012806918913,-153.02183700496366,-141.29318183711973,-112.95000219755107,-89.78565531932476,-78.81323581410147,-79.11343320248886,-94.44202051274995,-111.3824676292388,-112.48307169855342,-104.54756975505438,-105.90981717706006,-111.36897956395919,-98.38779210829097,-72.34100462379048,-56.124838846354926,-53.69597013217777,-50.41321813249917,-36.340425305438686,-17.778188096185744,-13.885282273705315,-35.52151562354348,-75.64010023261957,-113.30748481649287,-130.1523358547652,-127.25950024930344,-122.76304255446937,-131.0242797397596,-143.83706077982805,-138.52869529449268,-117.94438679919793,-98.7656491172282,-83.08348520968761,-70.9361679652472,-60.97512008963554,-44.547733727187804,-15.270091738735116,11.862937787175333,18.67422853569424,7.349680712612492,-5.866916292144598,-24.016714792373573,-40.094420648544286,-31.056729111205456,-7.731167518695721,9.899804374211454,8.772424455106211,-9.977333892970073,-18.929429201697083,0.5677844885865457,33.843453030586964,56.211822052814284,60.34865111621222,46.44363367400301,24.769734652464397,6.015727517432911,-1.835752073104796,9.8417100090283,25.19559149488996,22.556561857090127,-7.303048851491856,-49.74817430027792,-75.11802863568148,-75.24810616818726,-60.12307692949315,-47.44021857536229,-49.616659909016136,-56.67639718730896,-52.459346240361235,-42.47440365986599,-37.87187432163285,-33.75218018049075,-23.6855057757563,-13.602884888160435,-10.070882840181064,-9.467892341905982,-10.751032161117408,-18.768906170215566,-27.627967459192703,-22.73673984521213,-2.6161786098895132,23.40453338698143,49.64510807436441,68.08430462359674,78.2262545996707,84.6735806808821,84.68526353777354,75.37416006499312,63.351779816002235,53.2330674027158,51.146853698493,63.318067895186104,81.42301821189378,82.91443066181316,58.3277841348022,27.244546847914574,8.35098351860561,-4.333084994359443,-22.25924537118929,-43.457621506977524,-60.973276146266926,-61.440586955055934,-43.90823838609411,-31.442224008569813,-40.588411328357154,-58.70882608181289,-56.464236804127424,-26.28784284557346,9.662130177211461,44.74353695541055,82.88208701640723,102.88484651775362,95.6373665416708,77.74784030143775,66.94387272439903,71.95086207198567,82.12118216019105,83.97611163417736,80.10695501929898,78.3439550345168,86.10522235756908,103.9077836138401,111.214772019895,89.24602819910422,55.649156950496554,42.31634760822686,55.27408431609639,72.7494084248058,66.2940199217046,35.35088482943156,-4.141509411704954,-47.01886951027967,-77.79414953711147,-65.77235209364436,-16.974729957336674,20.15939021695296,20.418256233792516,-10.85921207705719,-54.64371731880706,-74.49351014240447,-46.616150713051276,3.3527292027769797,33.18107558133016,25.784052353611813,-16.246924548768217,-55.948092632277444,-55.20444780326936,-19.74927036044682,11.993090463429263,8.361551313255216,-20.023714804500585,-40.22403354559772,-33.42551406714528,-8.055441281335833,14.229992633884555,39.34894771849228,70.31915257280488,96.7521087137358,121.07073324254918,134.56190007742492,127.13080715265836,120.96903772849686,132.35332743425687,134.7333482193369,110.96702746573202,87.9794037614875,84.89558491182052,86.78928758043531,73.02621667491205,53.05932495969138,48.499721710816054,55.73434639438652,55.1625612166974,38.18261512904388,8.609798825363756,-35.965793118825665,-84.77581909585469,-111.39173750151865,-112.66581320451503,-101.82302803355911,-94.40764964217732,-100.81565537672303,-114.89106960639175,-119.7111073390334
